,ipcc_code_2006_for_standard_report,Country_code_A3,Name,ipcc_code_2006_for_standard_report_name,Y_1990
609,1.A.3.a,PER,Peru,Civil Aviation,18.816
610,1.A.3.a,PHL,Philippines,Civil Aviation,411.803985
611,1.A.3.a,PLW,Palau,Civil Aviation,198.7768313
612,1.A.3.a,PNG,Papua New Guinea,Civil Aviation,186.5235928
613,1.A.3.a,POL,Poland,Civil Aviation,24.64
614,1.A.3.a,PRT,Portugal,Civil Aviation,245.584
615,1.A.3.a,PYF,French Polynesia,Civil Aviation,74.31669892
616,1.A.3.a,REU,Reunion,Civil Aviation,110.4786867
617,1.A.3.a,RUS,Russian Federation,Civil Aviation,27693.9245
618,1.A.3.a,RWA,Rwanda,Civil Aviation,63.33830958
619,1.A.3.a,SAU,Saudi Arabia,Civil Aviation,1613.5834
620,1.A.3.a,SHN,Saint Helena,Civil Aviation,2.458308
621,1.A.3.a,SLB,Solomon Islands,Civil Aviation,13.88748206
622,1.A.3.a,SLE,Sierra Leone,Civil Aviation,88.00056693
623,1.A.3.a,SOM,Somalia,Civil Aviation,86.68894687
624,1.A.3.a,SPM,Saint Pierre and Miquelon,Civil Aviation,5.971155562
625,1.A.3.a,STP,Sao Tome and Principe,Civil Aviation,5.444121601
626,1.A.3.a,SUR,Suriname,Civil Aviation,38.84257851
627,1.A.3.a,SWE,Sweden,Civil Aviation,1188.671
628,1.A.3.a,SWZ,Swaziland,Civil Aviation,32.14367507
629,1.A.3.a,SYC,Seychelles,Civil Aviation,37.7337333
630,1.A.3.a,TCA,Turks and Caicos Islands,Civil Aviation,0.33014616
631,1.A.3.a,TCD,Chad,Civil Aviation,30.23305557
632,1.A.3.a,THA,Thailand,Civil Aviation,653.7245
633,1.A.3.a,TON,Tonga,Civil Aviation,7.817554214
634,1.A.3.a,TUR,Turkey,Civil Aviation,897.754
635,1.A.3.a,TWN,Taiwan_Province of China,Civil Aviation,278.623845
636,1.A.3.a,UGA,Uganda,Civil Aviation,75.38267083
637,1.A.3.a,URY,Uruguay,Civil Aviation,34.52271
638,1.A.3.a,USA,United States,Civil Aviation,189683.1383
639,1.A.3.a,UZB,Uzbekistan,Civil Aviation,233.662
640,1.A.3.a,VCT,Saint Vincent and the Grenadines,Civil Aviation,1.889826562
641,1.A.3.a,VGB,Virgin Islands_British,Civil Aviation,1.192189501
642,1.A.3.a,VNM,Viet Nam,Civil Aviation,299.66937
643,1.A.3.a,VUT,Vanuatu,Civil Aviation,8.91693702
644,1.A.3.a,WSM,Samoa,Civil Aviation,10.76419196
645,1.A.3.a,ZAF,South Africa,Civil Aviation,1144.8151
646,1.A.3.b_noRES,ABW,Aruba,Road Transportation no resuspension,66.53066791
647,1.A.3.b_noRES,AFG,Afghanistan,Road Transportation no resuspension,397.5547723
648,1.A.3.b_noRES,AGO,Angola,Road Transportation no resuspension,1016.536184
649,1.A.3.b_noRES,AIA,Anguilla,Road Transportation no resuspension,4.9353465
650,1.A.3.b_noRES,ALB,Albania,Road Transportation no resuspension,709.4175277
651,1.A.3.b_noRES,ANT,Netherlands Antilles,Road Transportation no resuspension,895.9746429
652,1.A.3.b_noRES,ARE,United Arab Emirates,Road Transportation no resuspension,11289.13623
653,1.A.3.b_noRES,ARG,Argentina,Road Transportation no resuspension,26400.83531
654,1.A.3.b_noRES,ARM,Armenia,Road Transportation no resuspension,2961.874649
655,1.A.3.b_noRES,ATG,Antigua and Barbuda,Road Transportation no resuspension,54.16993989
656,1.A.3.b_noRES,AUS,Australia,Road Transportation no resuspension,55061.9072
657,1.A.3.b_noRES,AUT,Austria,Road Transportation no resuspension,13159.83200812
658,1.A.3.b_noRES,AZE,Azerbaijan,Road Transportation no resuspension,5246.793872
659,1.A.3.b_noRES,BDI,Burundi,Road Transportation no resuspension,94.04215562
660,1.A.3.b_noRES,BEL,Belgium,Road Transportation no resuspension,19353.6222
661,1.A.3.b_noRES,BEN,Benin,Road Transportation no resuspension,165.1814036
662,1.A.3.b_noRES,BFA,Burkina Faso,Road Transportation no resuspension,153.0656818
663,1.A.3.b_noRES,BGD,Bangladesh,Road Transportation no resuspension,1202.643224
664,1.A.3.b_noRES,BGR,Bulgaria,Road Transportation no resuspension,5791.357162
665,1.A.3.b_noRES,BHR,Bahrain,Road Transportation no resuspension,990.8321027
666,1.A.3.b_noRES,BHS,Bahamas,Road Transportation no resuspension,359.2075446
667,1.A.3.b_noRES,BIH,Bosnia and Herzegovina,Road Transportation no resuspension,2191.098486
668,1.A.3.b_noRES,BLR,Belarus,Road Transportation no resuspension,9500.07665
669,1.A.3.b_noRES,BLZ,Belize,Road Transportation no resuspension,41.25450484
670,1.A.3.b_noRES,BMU,Bermuda,Road Transportation no resuspension,83.60753241
671,1.A.3.b_noRES,BOL,Bolivia,Road Transportation no resuspension,1906.137816
672,1.A.3.b_noRES,BRA,Brazil,Road Transportation no resuspension,90438.90919
673,1.A.3.b_noRES,BRB,Barbados,Road Transportation no resuspension,155.2578796
674,1.A.3.b_noRES,BRN,Brunei Darussalam,Road Transportation no resuspension,553.3650783
675,1.A.3.b_noRES,BTN,Bhutan,Road Transportation no resuspension,15.69308257
676,1.A.3.b_noRES,BWA,Botswana,Road Transportation no resuspension,606.3640502
677,1.A.3.b_noRES,CAF,Central African Republic,Road Transportation no resuspension,76.24344958
678,1.A.3.b_noRES,CAN,Canada,Road Transportation no resuspension,96626.74329
679,1.A.3.b_noRES,CHE,Switzerland,Road Transportation no resuspension,13963.14812
680,1.A.3.b_noRES,CHL,Chile,Road Transportation no resuspension,7833.903447
681,1.A.3.b_noRES,CHN,China,Road Transportation no resuspension,58532.61793
682,1.A.3.b_noRES,CIV,Cote d'Ivoire,Road Transportation no resuspension,1034.73634
683,1.A.3.b_noRES,CMR,Cameroon,Road Transportation no resuspension,1754.877665
684,1.A.3.b_noRES,COD,Congo_the Democratic Republic of the,Road Transportation no resuspension,567.2263935
685,1.A.3.b_noRES,COG,Congo,Road Transportation no resuspension,491.8161368
686,1.A.3.b_noRES,COK,Cook Islands,Road Transportation no resuspension,8.787048364
687,1.A.3.b_noRES,COL,Colombia,Road Transportation no resuspension,15816.22855
688,1.A.3.b_noRES,COM,Comoros,Road Transportation no resuspension,19.21923009
689,1.A.3.b_noRES,CPV,Cape Verde,Road Transportation no resuspension,26.55564207
690,1.A.3.b_noRES,CRI,Costa Rica,Road Transportation no resuspension,599.1954715
691,1.A.3.b_noRES,CUB,Cuba,Road Transportation no resuspension,4376.006116
692,1.A.3.b_noRES,CYM,Cayman Islands,Road Transportation no resuspension,38.14070929
693,1.A.3.b_noRES,CYP,Cyprus,Road Transportation no resuspension,1166.142529
694,1.A.3.b_noRES,CZE,Czech Republic,Road Transportation no resuspension,6949.314055
695,1.A.3.b_noRES,DEU,Germany,Road Transportation no resuspension,150190.9279
696,1.A.3.b_noRES,DJI,Djibouti,Road Transportation no resuspension,487.6357819
697,1.A.3.b_noRES,DMA,Dominica,Road Transportation no resuspension,6.970267578
698,1.A.3.b_noRES,DNK,Denmark,Road Transportation no resuspension,9202.907792
699,1.A.3.b_noRES,DOM,Dominican Republic,Road Transportation no resuspension,2227.498281
700,1.A.3.b_noRES,DZA,Algeria,Road Transportation no resuspension,15118.0706
701,1.A.3.b_noRES,ECU,Ecuador,Road Transportation no resuspension,6413.680666
702,1.A.3.b_noRES,EGY,Egypt,Road Transportation no resuspension,15494.01569
703,1.A.3.b_noRES,ERI,Eritrea,Road Transportation no resuspension,132.7914902
704,1.A.3.b_noRES,ESH,Western Sahara,Road Transportation no resuspension,59.09668059
705,1.A.3.b_noRES,ESP,Spain,Road Transportation no resuspension,53305.3583
706,1.A.3.b_noRES,EST,Estonia,Road Transportation no resuspension,2166.949586
707,1.A.3.b_noRES,ETH,Ethiopia,Road Transportation no resuspension,794.9561346
708,1.A.3.b_noRES,FIN,Finland,Road Transportation no resuspension,10761.9309
709,1.A.3.b_noRES,FJI,Fiji,Road Transportation no resuspension,199.1730962
710,1.A.3.b_noRES,FLK,Falkland Islands (Malvinas),Road Transportation no resuspension,1.877816638
711,1.A.3.b_noRES,FRA,France,Road Transportation no resuspension,108837.6427
712,1.A.3.b_noRES,GAB,Gabon,Road Transportation no resuspension,323.1145979
713,1.A.3.b_noRES,GBR,United Kingdom,Road Transportation no resuspension,107756.8927
714,1.A.3.b_noRES,GEO,Georgia,Road Transportation no resuspension,3494.614631
715,1.A.3.b_noRES,GHA,Ghana,Road Transportation no resuspension,1532.310097
716,1.A.3.b_noRES,GIB,Gibraltar,Road Transportation no resuspension,83.94055215
717,1.A.3.b_noRES,GIN,Guinea,Road Transportation no resuspension,423.8329693
718,1.A.3.b_noRES,GLP,Guadeloupe,Road Transportation no resuspension,184.0260305
719,1.A.3.b_noRES,GMB,Gambia,Road Transportation no resuspension,60.35016896
720,1.A.3.b_noRES,GNB,Guinea-Bissau,Road Transportation no resuspension,83.48051146
721,1.A.3.b_noRES,GNQ,Equatorial Guinea,Road Transportation no resuspension,18.83554974
722,1.A.3.b_noRES,GRC,Greece,Road Transportation no resuspension,11622.20064
723,1.A.3.b_noRES,GRD,Grenada,Road Transportation no resuspension,16.75988905
724,1.A.3.b_noRES,GTM,Guatemala,Road Transportation no resuspension,1706.609373
725,1.A.3.b_noRES,GUF,French Guiana,Road Transportation no resuspension,85.38375917
726,1.A.3.b_noRES,GUY,Guyana,Road Transportation no resuspension,259.6798746
727,1.A.3.b_noRES,HKG,Hong Kong,Road Transportation no resuspension,4581.372474
728,1.A.3.b_noRES,HND,Honduras,Road Transportation no resuspension,1045.101266
729,1.A.3.b_noRES,HRV,Croatia,Road Transportation no resuspension,3176.499355
730,1.A.3.b_noRES,HTI,Haiti,Road Transportation no resuspension,186.2784693
731,1.A.3.b_noRES,HUN,Hungary,Road Transportation no resuspension,7655.648105
732,1.A.3.b_noRES,IDN,Indonesia,Road Transportation no resuspension,28894.53594
733,1.A.3.b_noRES,IND,India,Road Transportation no resuspension,47452.39147
734,1.A.3.b_noRES,IRL,Ireland,Road Transportation no resuspension,4619.917015
735,1.A.3.b_noRES,IRN,Iran. Islamic Republic of,Road Transportation no resuspension,39151.18035
736,1.A.3.b_noRES,IRQ,Iraq,Road Transportation no resuspension,21768.76921
737,1.A.3.b_noRES,ISL,Iceland,Road Transportation no resuspension,534.8589562
738,1.A.3.b_noRES,ISR,Israel,Road Transportation no resuspension,7979.451018
739,1.A.3.b_noRES,ITA,Italy,Road Transportation no resuspension,92407.51397
740,1.A.3.b_noRES,JAM,Jamaica,Road Transportation no resuspension,1040.714066
741,1.A.3.b_noRES,JOR,Jordan,Road Transportation no resuspension,2683.352308
742,1.A.3.b_noRES,JPN,Japan,Road Transportation no resuspension,189116.4485
743,1.A.3.b_noRES,KAZ,Kazakhstan,Road Transportation no resuspension,12074.40192
744,1.A.3.b_noRES,KEN,Kenya,Road Transportation no resuspension,2555.495599
745,1.A.3.b_noRES,KGZ,Kyrgyzstan,Road Transportation no resuspension,6020.691502
746,1.A.3.b_noRES,KHM,Cambodia,Road Transportation no resuspension,87.87048364
747,1.A.3.b_noRES,KIR,Kiribati,Road Transportation no resuspension,3.565198423
748,1.A.3.b_noRES,KNA,Saint Kitts and Nevis,Road Transportation no resuspension,6.826426823
749,1.A.3.b_noRES,KOR,Korea. Republic of,Road Transportation no resuspension,31873.49653
750,1.A.3.b_noRES,KWT,Kuwait,Road Transportation no resuspension,2841.209254
751,1.A.3.b_noRES,LAO,Lao People's Democratic Republic,Road Transportation no resuspension,49.79327406
752,1.A.3.b_noRES,LBN,Lebanon,Road Transportation no resuspension,1862.78409
753,1.A.3.b_noRES,LBR,Liberia,Road Transportation no resuspension,174.6273866
754,1.A.3.b_noRES,LBY,Libyan Arab Jamahiriya,Road Transportation no resuspension,6180.673149
755,1.A.3.b_noRES,LCA,Saint Lucia,Road Transportation no resuspension,23.31497137
756,1.A.3.b_noRES,LKA,Sri Lanka,Road Transportation no resuspension,2224.16616
757,1.A.3.b_noRES,LSO,Lesotho,Road Transportation no resuspension,52.58217653
758,1.A.3.b_noRES,LTU,Lithuania,Road Transportation no resuspension,5135.828963
759,1.A.3.b_noRES,LUX,Luxembourg,Road Transportation no resuspension,2622.08794
760,1.A.3.b_noRES,LVA,Latvia,Road Transportation no resuspension,2350.615522
761,1.A.3.b_noRES,MAC,Macao,Road Transportation no resuspension,201.2691002
762,1.A.3.b_noRES,MAR,Morocco,Road Transportation no resuspension,3894.07569
763,1.A.3.b_noRES,MDA,Moldova. Republic of,Road Transportation no resuspension,2376.59103
764,1.A.3.b_noRES,MDG,Madagascar,Road Transportation no resuspension,283.0101358
765,1.A.3.b_noRES,MDV,Maldives,Road Transportation no resuspension,20.05526628
766,1.A.3.b_noRES,MEX,Mexico,Road Transportation no resuspension,80102.00505
767,1.A.3.b_noRES,MKD,Macedonia. the former Yugoslav Republic of,Road Transportation no resuspension,743.454
768,1.A.3.b_noRES,MLI,Mali,Road Transportation no resuspension,147.2195212
769,1.A.3.b_noRES,MLT,Malta,Road Transportation no resuspension,450.7308
770,1.A.3.b_noRES,MMR,Myanmar,Road Transportation no resuspension,1273.79103
771,1.A.3.b_noRES,MNG,Mongolia,Road Transportation no resuspension,1116.43578
772,1.A.3.b_noRES,MOZ,Mozambique,Road Transportation no resuspension,531.66891
773,1.A.3.b_noRES,MRT,Mauritania,Road Transportation no resuspension,287.1126567
774,1.A.3.b_noRES,MTQ,Martinique,Road Transportation no resuspension,197.170747
775,1.A.3.b_noRES,MUS,Mauritius,Road Transportation no resuspension,93.1392
776,1.A.3.b_noRES,MWI,Malawi,Road Transportation no resuspension,161.4370666
777,1.A.3.b_noRES,MYS,Malaysia,Road Transportation no resuspension,14048.79198
778,1.A.3.b_noRES,NAM,Namibia,Road Transportation no resuspension,619.7987509
779,1.A.3.b_noRES,NCL,New Caledonia,Road Transportation no resuspension,225.8825014
780,1.A.3.b_noRES,NER,Niger,Road Transportation no resuspension,212.16648
781,1.A.3.b_noRES,NGA,Nigeria,Road Transportation no resuspension,11534.67915
782,1.A.3.b_noRES,NIC,Nicaragua,Road Transportation no resuspension,706.46376
783,1.A.3.b_noRES,NLD,Netherlands,Road Transportation no resuspension,26067.5055
784,1.A.3.b_noRES,NOR,Norway,Road Transportation no resuspension,7679.5641
785,1.A.3.b_noRES,NPL,Nepal,Road Transportation no resuspension,338.58213
786,1.A.3.b_noRES,NZL,New Zealand,Road Transportation no resuspension,7415.30871
787,1.A.3.b_noRES,OMN,Oman,Road Transportation no resuspension,1682.94678
788,1.A.3.b_noRES,PAK,Pakistan,Road Transportation no resuspension,12892.60427
789,1.A.3.b_noRES,PAN,Panama,Road Transportation no resuspension,1274.42922
790,1.A.3.b_noRES,PER,Peru,Road Transportation no resuspension,6878.53821
791,1.A.3.b_noRES,PHL,Philippines,Road Transportation no resuspension,11524.09071
792,1.A.3.b_noRES,PLW,Palau,Road Transportation no resuspension,514.2014228
793,1.A.3.b_noRES,PNG,Papua New Guinea,Road Transportation no resuspension,456.7900228
794,1.A.3.b_noRES,POL,Poland,Road Transportation no resuspension,17916.51942
795,1.A.3.b_noRES,PRI,Puerto Rico,Road Transportation no resuspension,19.16828
796,1.A.3.b_noRES,PRK,Korea. Democratic People's Republic of,Road Transportation no resuspension,5598.351156
797,1.A.3.b_noRES,PRT,Portugal,Road Transportation no resuspension,9133.46766
798,1.A.3.b_noRES,PRY,Paraguay,Road Transportation no resuspension,1625.1684989999999
799,1.A.3.b_noRES,PYF,French Polynesia,Road Transportation no resuspension,181.9991031
800,1.A.3.b_noRES,QAT,Qatar,Road Transportation no resuspension,1473.3219
801,1.A.3.b_noRES,REU,Reunion,Road Transportation no resuspension,389.5111578
802,1.A.3.b_noRES,ROU,Romania,Road Transportation no resuspension,10689.22774
803,1.A.3.b_noRES,RUS,Russian Federation,Road Transportation no resuspension,153946.7972
804,1.A.3.b_noRES,RWA,Rwanda,Road Transportation no resuspension,223.3098441
805,1.A.3.b_noRES,SAU,Saudi Arabia,Road Transportation no resuspension,47790.0198
806,1.A.3.b_noRES,SCG,Serbia and Montenegro,Road Transportation no resuspension,4469.743493
807,1.A.3.b_noRES,SDN,Sudan,Road Transportation no resuspension,3962.861727
808,1.A.3.b_noRES,SEN,Senegal,Road Transportation no resuspension,667.5579
809,1.A.3.b_noRES,SGP,Singapore,Road Transportation no resuspension,4066.89663
810,1.A.3.b_noRES,SHN,Saint Helena,Road Transportation no resuspension,2.3228136
811,1.A.3.b_noRES,SLB,Solomon Islands,Road Transportation no resuspension,34.00997779
812,1.A.3.b_noRES,SLE,Sierra Leone,Road Transportation no resuspension,310.2607728
813,1.A.3.b_noRES,SLV,El Salvador,Road Transportation no resuspension,1266.166093
814,1.A.3.b_noRES,SOM,Somalia,Road Transportation no resuspension,305.6364361
815,1.A.3.b_noRES,SPM,Saint Pierre and Miquelon,Road Transportation no resuspension,30.20655843
816,1.A.3.b_noRES,STP,Sao Tome and Principe,Road Transportation no resuspension,19.1941647
817,1.A.3.b_noRES,SUR,Suriname,Road Transportation no resuspension,196.494733
818,1.A.3.b_noRES,SVK,Slovakia,Road Transportation no resuspension,4087.0422
819,1.A.3.b_noRES,SVN,Slovenia,Road Transportation no resuspension,2590.8795
820,1.A.3.b_noRES,SWE,Sweden,Road Transportation no resuspension,17999.33456
821,1.A.3.b_noRES,SWZ,Swaziland,Road Transportation no resuspension,113.3279229
822,1.A.3.b_noRES,SYC,Seychelles,Road Transportation no resuspension,133.0366117
823,1.A.3.b_noRES,SYR,Syrian Arab Republic,Road Transportation no resuspension,7243.24761
824,1.A.3.b_noRES,TCA,Turks and Caicos Islands,Road Transportation no resuspension,1.670125518
825,1.A.3.b_noRES,TCD,Chad,Road Transportation no resuspension,106.5917131
826,1.A.3.b_noRES,TGO,Togo,Road Transportation no resuspension,426.3987
827,1.A.3.b_noRES,THA,Thailand,Road Transportation no resuspension,25932.65975
828,1.A.3.b_noRES,TJK,Tajikistan,Road Transportation no resuspension,731.808
829,1.A.3.b_noRES,TKM,Turkmenistan,Road Transportation no resuspension,4131.32976
830,1.A.3.b_noRES,TON,Tonga,Road Transportation no resuspension,19.14492807
831,1.A.3.b_noRES,TTO,Trinidad and Tobago,Road Transportation no resuspension,1298.69865
832,1.A.3.b_noRES,TUN,Tunisia,Road Transportation no resuspension,2459.165772
833,1.A.3.b_noRES,TUR,Turkey,Road Transportation no resuspension,25441.3656
834,1.A.3.b_noRES,TWN,Taiwan_Province of China,Road Transportation no resuspension,18548.15768
835,1.A.3.b_noRES,TZA,Tanzania_United Republic of,Road Transportation no resuspension,699.52725
836,1.A.3.b_noRES,UGA,Uganda,Road Transportation no resuspension,265.7742617
837,1.A.3.b_noRES,UKR,Ukraine,Road Transportation no resuspension,47434.03416
838,1.A.3.b_noRES,URY,Uruguay,Road Transportation no resuspension,1441.377573
839,1.A.3.b_noRES,USA,United States,Road Transportation no resuspension,1149401.529
840,1.A.3.b_noRES,UZB,Uzbekistan,Road Transportation no resuspension,7452.2448
841,1.A.3.b_noRES,VCT,Saint Vincent and the Grenadines,Road Transportation no resuspension,9.560152284
842,1.A.3.b_noRES,VEN,Venezuela,Road Transportation no resuspension,28523.82293
843,1.A.3.b_noRES,VGB,Virgin Islands_British,Road Transportation no resuspension,6.030983695
844,1.A.3.b_noRES,VNM,Viet Nam,Road Transportation no resuspension,3786.266907
845,1.A.3.b_noRES,VUT,Vanuatu,Road Transportation no resuspension,21.83727969
846,1.A.3.b_noRES,WSM,Samoa,Road Transportation no resuspension,26.36114509
847,1.A.3.b_noRES,YEM,Yemen,Road Transportation no resuspension,4013.76525
848,1.A.3.b_noRES,ZAF,South Africa,Road Transportation no resuspension,28214.51949
849,1.A.3.b_noRES,ZMB,Zambia,Road Transportation no resuspension,691.010253
850,1.A.3.b_noRES,ZWE,Zimbabwe,Road Transportation no resuspension,1334.04072
851,1.A.3.c,AUS,Australia,Railways,1732.010061
852,1.A.3.c,AUT,Austria,Railways,178.50605140000002
853,1.A.3.c,AZE,Azerbaijan,Railways,113.6756174
854,1.A.3.c,BDI,Burundi,Railways,0.060144654
855,1.A.3.c,BEL,Belgium,Railways,226.3326183
856,1.A.3.c,BFA,Burkina Faso,Railways,0.097893146
857,1.A.3.c,BGD,Bangladesh,Railways,160.4263889
858,1.A.3.c,BGR,Bulgaria,Railways,325.1359726
859,1.A.3.c,BLR,Belarus,Railways,1619.695006
860,1.A.3.c,BOL,Bolivia,Railways,67.37926338
861,1.A.3.c,BRA,Brazil,Railways,1653.1294830000002
862,1.A.3.c,BWA,Botswana,Railways,35.29373367
863,1.A.3.c,CAF,Central African Republic,Railways,0.048761493
864,1.A.3.c,CAN,Canada,Railways,6278.596673
865,1.A.3.c,CHE,Switzerland,Railways,28.40994
866,1.A.3.c,CHL,Chile,Railways,57.75338439
867,1.A.3.c,CHN,China,Railways,25974.79169
868,1.A.3.c,CIV,Cote d'Ivoire,Railways,51.33634662
869,1.A.3.c,COL,Colombia,Railways,72.22042338
870,1.A.3.c,COM,Comoros,Railways,0.012291657
871,1.A.3.c,CPV,Cape Verde,Railways,0.016983659
872,1.A.3.c,DEU,Germany,Railways,2946.388603
873,1.A.3.c,DJI,Djibouti,Railways,0.311867429
874,1.A.3.c,DNK,Denmark,Railways,296.7261956
875,1.A.3.c,ESH,Western Sahara,Railways,0.037844923
876,1.A.3.c,ESP,Spain,Railways,662.8986
877,1.A.3.c,EST,Estonia,Railways,162.0923266
878,1.A.3.c,FIN,Finland,Railways,195.7129867
879,1.A.3.c,FRA,France,Railways,1208.818844
880,1.A.3.c,GBR,United Kingdom,Railways,1947.293154
881,1.A.3.c,GEO,Georgia,Railways,126.1622812
882,1.A.3.c,GHA,Ghana,Railways,38.50225626
883,1.A.3.c,GIN,Guinea,Railways,0.271062345
884,1.A.3.c,GMB,Gambia,Railways,0.038596946
885,1.A.3.c,GNB,Guinea-Bissau,Railways,0.053389955
886,1.A.3.c,GRC,Greece,Railways,201.4437646
887,1.A.3.c,HRV,Croatia,Railways,132.397278
888,1.A.3.c,HUN,Hungary,Railways,530.4406461
889,1.A.3.c,IND,India,Railways,13426.52765
890,1.A.3.c,IRL,Ireland,Railways,132.444117
891,1.A.3.c,ISR,Israel,Railways,54.54486921
892,1.A.3.c,ITA,Italy,Railways,618.7054563
893,1.A.3.c,JAM,Jamaica,Railways,37.33767486
894,1.A.3.c,JPN,Japan,Railways,950.9067091
895,1.A.3.c,KAZ,Kazakhstan,Railways,1420.497052
896,1.A.3.c,KEN,Kenya,Railways,102.6729971
897,1.A.3.c,KOR,Korea. Republic of,Railways,884.5677422
898,1.A.3.c,LBR,Liberia,Railways,0.111682932
899,1.A.3.c,LKA,Sri Lanka,Railways,83.42178
900,1.A.3.c,LSO,Lesotho,Railways,0.033628927
901,1.A.3.c,LTU,Lithuania,Railways,356.7024614
902,1.A.3.c,LVA,Latvia,Railways,533.4754955
903,1.A.3.c,MDG,Madagascar,Railways,1.786810419
904,1.A.3.c,MEX,Mexico,Railways,2017.10574
905,1.A.3.c,MKD,Macedonia. the former Yugoslav Republic of,Railways,22.09662
906,1.A.3.c,MLI,Mali,Railways,0.094154234
907,1.A.3.c,MNG,Mongolia,Railways,425.72687
908,1.A.3.c,MRT,Mauritania,Railways,0.905528721
909,1.A.3.c,MWI,Malawi,Railways,9.556377167
910,1.A.3.c,NAM,Namibia,Railways,0.396392246
911,1.A.3.c,NGA,Nigeria,Railways,116.41206
912,1.A.3.c,NLD,Netherlands,Railways,91.54314
913,1.A.3.c,NOR,Norway,Railways,101.01312
914,1.A.3.c,NZL,New Zealand,Railways,78.9165
915,1.A.3.c,PAK,Pakistan,Railways,893.471055
916,1.A.3.c,PHL,Philippines,Railways,6.235515
917,1.A.3.c,POL,Poland,Railways,2019.883983
918,1.A.3.c,PRT,Portugal,Railways,173.6163
919,1.A.3.c,PRY,Paraguay,Railways,32.6
920,1.A.3.c,REU,Reunion,Railways,0.249111833
921,1.A.3.c,ROU,Romania,Railways,32.371174
922,1.A.3.c,RUS,Russian Federation,Railways,18890.54182
923,1.A.3.c,RWA,Rwanda,Railways,0.142817795
924,1.A.3.c,SHN,Saint Helena,Railways,0.110542151
925,1.A.3.c,SLE,Sierra Leone,Railways,0.198427255
926,1.A.3.c,SOM,Somalia,Railways,0.195469761
927,1.A.3.c,STP,Sao Tome and Principe,Railways,0.012275627
928,1.A.3.c,SVN,Slovenia,Railways,31.5666
929,1.A.3.c,SWE,Sweden,Railways,123.10974
930,1.A.3.c,SWZ,Swaziland,Railways,22.46115161
931,1.A.3.c,SYC,Seychelles,Railways,0.085083555
932,1.A.3.c,TCD,Chad,Railways,0.068170722
933,1.A.3.c,THA,Thailand,Railways,326.219322
934,1.A.3.c,TUN,Tunisia,Railways,32.0853
935,1.A.3.c,TUR,Turkey,Railways,733.009876
936,1.A.3.c,TWN,Taiwan_Province of China,Railways,130.5642
937,1.A.3.c,UGA,Uganda,Railways,0.16997591
938,1.A.3.c,UKR,Ukraine,Railways,2443.25484
939,1.A.3.c,USA,United States,Railways,32412.58488
940,1.A.3.c,VEN,Venezuela,Railways,20.102328
941,1.A.3.c,VNM,Viet Nam,Railways,57.618545
942,1.A.3.c,ZAF,South Africa,Railways,186.429166
943,1.A.3.c,ZMB,Zambia,Railways,82.404387
944,1.A.3.c,ZWE,Zimbabwe,Railways,760.808844
945,1.A.3.d,ABW,Aruba,Water-borne Navigation,0.136248585
946,1.A.3.d,AFG,Afghanistan,Water-borne Navigation,37.07804628
947,1.A.3.d,ARG,Argentina,Water-borne Navigation,60.3403047
948,1.A.3.d,ATG,Antigua and Barbuda,Water-borne Navigation,0.11093497
949,1.A.3.d,AUS,Australia,Water-borne Navigation,2086.41276
950,1.A.3.d,AUT,Austria,Water-borne Navigation,15.46112076
951,1.A.3.d,AZE,Azerbaijan,Water-borne Navigation,94.69978518
952,1.A.3.d,BEL,Belgium,Water-borne Navigation,617.3248654
953,1.A.3.d,BGD,Bangladesh,Water-borne Navigation,304.810476
954,1.A.3.d,BGR,Bulgaria,Water-borne Navigation,56.81987259
955,1.A.3.d,BHS,Bahamas,Water-borne Navigation,0.735623455
956,1.A.3.d,BLR,Belarus,Water-borne Navigation,97.6266018
957,1.A.3.d,BLZ,Belize,Water-borne Navigation,0.084485367
958,1.A.3.d,BMU,Bermuda,Water-borne Navigation,0.171220407
959,1.A.3.d,BRA,Brazil,Water-borne Navigation,3482.980369
960,1.A.3.d,BRB,Barbados,Water-borne Navigation,0.317953616
961,1.A.3.d,BTN,Bhutan,Water-borne Navigation,1.463619311
962,1.A.3.d,CAN,Canada,Water-borne Navigation,4629.095343
963,1.A.3.d,CHE,Switzerland,Water-borne Navigation,74.04048
964,1.A.3.d,CHL,Chile,Water-borne Navigation,857.9450757
965,1.A.3.d,CHN,China,Water-borne Navigation,7829.38991
966,1.A.3.d,CIV,Cote d'Ivoire,Water-borne Navigation,105.5904612
967,1.A.3.d,COK,Cook Islands,Water-borne Navigation,0.819526286
968,1.A.3.d,COL,Colombia,Water-borne Navigation,336.965246
969,1.A.3.d,CUB,Cuba,Water-borne Navigation,695.1054215
970,1.A.3.d,CYM,Cayman Islands,Water-borne Navigation,0.078108605
971,1.A.3.d,DEU,Germany,Water-borne Navigation,2048.672325
972,1.A.3.d,DMA,Dominica,Water-borne Navigation,0.014274456
973,1.A.3.d,DNK,Denmark,Water-borne Navigation,477.6309581
974,1.A.3.d,ECU,Ecuador,Water-borne Navigation,1390.134506
975,1.A.3.d,ESP,Spain,Water-borne Navigation,5215.7916
976,1.A.3.d,EST,Estonia,Water-borne Navigation,22.09666446
977,1.A.3.d,FIN,Finland,Water-borne Navigation,355.8941383
978,1.A.3.d,FJI,Fiji,Water-borne Navigation,18.57592914
