,ipcc_code_2006_for_standard_report,Country_code_A3,Name,ipcc_code_2006_for_standard_report_name,Y_2000
621,1.A.3.a,RWA,Rwanda,Civil Aviation,78.96955803
622,1.A.3.a,SAU,Saudi Arabia,Civil Aviation,1970.7402
623,1.A.3.a,SLB,Solomon Islands,Civil Aviation,24.85143308
624,1.A.3.a,SLE,Sierra Leone,Civil Aviation,57.1412844
625,1.A.3.a,SOM,Somalia,Civil Aviation,90.91124454
626,1.A.3.a,SPM,Saint Pierre and Miquelon,Civil Aviation,0.480419395
627,1.A.3.a,STP,Sao Tome and Principe,Civil Aviation,8.178070345
628,1.A.3.a,SVN,Slovenia,Civil Aviation,3.08
629,1.A.3.a,SWE,Sweden,Civil Aviation,713.3115
630,1.A.3.a,SWZ,Swaziland,Civil Aviation,87.7488725
631,1.A.3.a,SYC,Seychelles,Civil Aviation,113.46224
632,1.A.3.a,SYR,Syrian Arab Republic,Civil Aviation,768.5249
633,1.A.3.a,TCA,Turks and Caicos Islands,Civil Aviation,0.486196027
634,1.A.3.a,TCD,Chad,Civil Aviation,31.87346533
635,1.A.3.a,THA,Thailand,Civil Aviation,1074.6593
636,1.A.3.a,TON,Tonga,Civil Aviation,10.6713628
637,1.A.3.a,TUR,Turkey,Civil Aviation,2216.7145
638,1.A.3.a,TWN,Taiwan_Province of China,Civil Aviation,902.642505
639,1.A.3.a,UGA,Uganda,Civil Aviation,181.342179
640,1.A.3.a,UKR,Ukraine,Civil Aviation,6.16
641,1.A.3.a,URY,Uruguay,Civil Aviation,24.69957
642,1.A.3.a,USA,United States,Civil Aviation,203803.2457
643,1.A.3.a,UZB,Uzbekistan,Civil Aviation,1223.673
644,1.A.3.a,VCT,Saint Vincent and the Grenadines,Civil Aviation,1.131822788
645,1.A.3.a,VGB,Virgin Islands_British,Civil Aviation,0.755639432
646,1.A.3.a,VNM,Viet Nam,Civil Aviation,346.00995
647,1.A.3.a,VUT,Vanuatu,Civil Aviation,8.941480701
648,1.A.3.a,WSM,Samoa,Civil Aviation,19.88920727
649,1.A.3.a,ZAF,South Africa,Civil Aviation,1838.38655
650,1.A.3.b_noRES,ABW,Aruba,Road Transportation no resuspension,278.3942515
651,1.A.3.b_noRES,AFG,Afghanistan,Road Transportation no resuspension,133.8478327
652,1.A.3.b_noRES,AGO,Angola,Road Transportation no resuspension,1074.497818
653,1.A.3.b_noRES,AIA,Anguilla,Road Transportation no resuspension,13.2959427
654,1.A.3.b_noRES,ALB,Albania,Road Transportation no resuspension,1310.156839
655,1.A.3.b_noRES,ANT,Netherlands Antilles,Road Transportation no resuspension,1361.627079
656,1.A.3.b_noRES,ARE,United Arab Emirates,Road Transportation no resuspension,14851.52559
657,1.A.3.b_noRES,ARG,Argentina,Road Transportation no resuspension,36240.27819
658,1.A.3.b_noRES,ARM,Armenia,Road Transportation no resuspension,570.2003861
659,1.A.3.b_noRES,ATG,Antigua and Barbuda,Road Transportation no resuspension,140.0561519
660,1.A.3.b_noRES,AUS,Australia,Road Transportation no resuspension,65582.92276
661,1.A.3.b_noRES,AUT,Austria,Road Transportation no resuspension,18000.01380384
662,1.A.3.b_noRES,AZE,Azerbaijan,Road Transportation no resuspension,2144.686545
663,1.A.3.b_noRES,BDI,Burundi,Road Transportation no resuspension,130.1780875
664,1.A.3.b_noRES,BEL,Belgium,Road Transportation no resuspension,23388.57631
665,1.A.3.b_noRES,BEN,Benin,Road Transportation no resuspension,918.2822531
666,1.A.3.b_noRES,BFA,Burkina Faso,Road Transportation no resuspension,387.172435
667,1.A.3.b_noRES,BGD,Bangladesh,Road Transportation no resuspension,2234.067367
668,1.A.3.b_noRES,BGR,Bulgaria,Road Transportation no resuspension,4860.343757
669,1.A.3.b_noRES,BHR,Bahrain,Road Transportation no resuspension,1525.361631
670,1.A.3.b_noRES,BHS,Bahamas,Road Transportation no resuspension,1031.092236
671,1.A.3.b_noRES,BIH,Bosnia and Herzegovina,Road Transportation no resuspension,2089.937388
672,1.A.3.b_noRES,BLR,Belarus,Road Transportation no resuspension,5425.662441
673,1.A.3.b_noRES,BLZ,Belize,Road Transportation no resuspension,142.0139588
674,1.A.3.b_noRES,BMU,Bermuda,Road Transportation no resuspension,155.4681873
675,1.A.3.b_noRES,BOL,Bolivia,Road Transportation no resuspension,2673.587572
676,1.A.3.b_noRES,BRA,Brazil,Road Transportation no resuspension,130023.05511
677,1.A.3.b_noRES,BRB,Barbados,Road Transportation no resuspension,424.3412935
678,1.A.3.b_noRES,BRN,Brunei Darussalam,Road Transportation no resuspension,808.2695397
679,1.A.3.b_noRES,BTN,Bhutan,Road Transportation no resuspension,37.27951633
680,1.A.3.b_noRES,BWA,Botswana,Road Transportation no resuspension,1167.600542
681,1.A.3.b_noRES,CAF,Central African Republic,Road Transportation no resuspension,116.3685125
682,1.A.3.b_noRES,CAN,Canada,Road Transportation no resuspension,115501.8998474
683,1.A.3.b_noRES,CHE,Switzerland,Road Transportation no resuspension,16176.50662
684,1.A.3.b_noRES,CHL,Chile,Road Transportation no resuspension,15188.10679
685,1.A.3.b_noRES,CHN,China,Road Transportation no resuspension,184761.4531
686,1.A.3.b_noRES,CIV,Cote d'Ivoire,Road Transportation no resuspension,1013.755414
687,1.A.3.b_noRES,CMR,Cameroon,Road Transportation no resuspension,1856.603372
688,1.A.3.b_noRES,COD,Congo_the Democratic Republic of the,Road Transportation no resuspension,790.2891982
689,1.A.3.b_noRES,COG,Congo,Road Transportation no resuspension,374.3469788
690,1.A.3.b_noRES,COK,Cook Islands,Road Transportation no resuspension,15.38292079
691,1.A.3.b_noRES,COL,Colombia,Road Transportation no resuspension,17915.42729
692,1.A.3.b_noRES,COM,Comoros,Road Transportation no resuspension,41.7738176
693,1.A.3.b_noRES,CPV,Cape Verde,Road Transportation no resuspension,131.2657613
694,1.A.3.b_noRES,CRI,Costa Rica,Road Transportation no resuspension,2825.678681
695,1.A.3.b_noRES,CUB,Cuba,Road Transportation no resuspension,1989.506711
696,1.A.3.b_noRES,CYM,Cayman Islands,Road Transportation no resuspension,136.3713504
697,1.A.3.b_noRES,CYP,Cyprus,Road Transportation no resuspension,1743.340219
698,1.A.3.b_noRES,CZE,Czech Republic,Road Transportation no resuspension,11534.0344954
699,1.A.3.b_noRES,DEU,Germany,Road Transportation no resuspension,168607.207213
700,1.A.3.b_noRES,DJI,Djibouti,Road Transportation no resuspension,344.219218
701,1.A.3.b_noRES,DMA,Dominica,Road Transportation no resuspension,29.95330553
702,1.A.3.b_noRES,DNK,Denmark,Road Transportation no resuspension,11028.02539
703,1.A.3.b_noRES,DOM,Dominican Republic,Road Transportation no resuspension,4612.777411
704,1.A.3.b_noRES,DZA,Algeria,Road Transportation no resuspension,15292.23755
705,1.A.3.b_noRES,ECU,Ecuador,Road Transportation no resuspension,7356.0658
706,1.A.3.b_noRES,EGY,Egypt,Road Transportation no resuspension,25354.87133
707,1.A.3.b_noRES,ERI,Eritrea,Road Transportation no resuspension,203.8913073
708,1.A.3.b_noRES,ESH,Western Sahara,Road Transportation no resuspension,99.9489434
709,1.A.3.b_noRES,ESP,Spain,Road Transportation no resuspension,79363.69322999999
710,1.A.3.b_noRES,EST,Estonia,Road Transportation no resuspension,1487.247292
711,1.A.3.b_noRES,ETH,Ethiopia,Road Transportation no resuspension,1557.219503
712,1.A.3.b_noRES,FIN,Finland,Road Transportation no resuspension,10700.6717
713,1.A.3.b_noRES,FJI,Fiji,Road Transportation no resuspension,346.760567
714,1.A.3.b_noRES,FLK,Falkland Islands (Malvinas),Road Transportation no resuspension,7.443516372
715,1.A.3.b_noRES,FRA,France,Road Transportation no resuspension,127764.6181876
716,1.A.3.b_noRES,GAB,Gabon,Road Transportation no resuspension,320.4253353
717,1.A.3.b_noRES,GBR,United Kingdom,Road Transportation no resuspension,116066.6423
718,1.A.3.b_noRES,GEO,Georgia,Road Transportation no resuspension,919.5148795
719,1.A.3.b_noRES,GHA,Ghana,Road Transportation no resuspension,2757.376753
720,1.A.3.b_noRES,GIB,Gibraltar,Road Transportation no resuspension,244.0700357
721,1.A.3.b_noRES,GIN,Guinea,Road Transportation no resuspension,618.1218315
722,1.A.3.b_noRES,GLP,Guadeloupe,Road Transportation no resuspension,542.8250619
723,1.A.3.b_noRES,GMB,Gambia,Road Transportation no resuspension,123.7765988
724,1.A.3.b_noRES,GNB,Guinea-Bissau,Road Transportation no resuspension,93.14639239
725,1.A.3.b_noRES,GNQ,Equatorial Guinea,Road Transportation no resuspension,364.1103526
726,1.A.3.b_noRES,GRC,Greece,Road Transportation no resuspension,15858.54269
727,1.A.3.b_noRES,GRD,Grenada,Road Transportation no resuspension,59.2537649
728,1.A.3.b_noRES,GTM,Guatemala,Road Transportation no resuspension,3794.57038
729,1.A.3.b_noRES,GUF,French Guiana,Road Transportation no resuspension,147.2221994
730,1.A.3.b_noRES,GUY,Guyana,Road Transportation no resuspension,543.8698138
731,1.A.3.b_noRES,HKG,Hong Kong,Road Transportation no resuspension,11562.86603
732,1.A.3.b_noRES,HND,Honduras,Road Transportation no resuspension,2114.820038
733,1.A.3.b_noRES,HRV,Croatia,Road Transportation no resuspension,4038.737508
734,1.A.3.b_noRES,HTI,Haiti,Road Transportation no resuspension,708.4253939
735,1.A.3.b_noRES,HUN,Hungary,Road Transportation no resuspension,8604.319914
736,1.A.3.b_noRES,IDN,Indonesia,Road Transportation no resuspension,55719.26216
737,1.A.3.b_noRES,IND,India,Road Transportation no resuspension,86688.9611864
738,1.A.3.b_noRES,IRL,Ireland,Road Transportation no resuspension,10025.41048
739,1.A.3.b_noRES,IRN,Iran. Islamic Republic of,Road Transportation no resuspension,72677.38659
740,1.A.3.b_noRES,IRQ,Iraq,Road Transportation no resuspension,26371.0508
741,1.A.3.b_noRES,ISL,Iceland,Road Transportation no resuspension,584.3984276
742,1.A.3.b_noRES,ISR,Israel,Road Transportation no resuspension,13365.09707
743,1.A.3.b_noRES,ITA,Italy,Road Transportation no resuspension,109927.6148
744,1.A.3.b_noRES,JAM,Jamaica,Road Transportation no resuspension,1925.340565
745,1.A.3.b_noRES,JOR,Jordan,Road Transportation no resuspension,3558.013492
746,1.A.3.b_noRES,JPN,Japan,Road Transportation no resuspension,234928.6716
747,1.A.3.b_noRES,KAZ,Kazakhstan,Road Transportation no resuspension,7999.515755
748,1.A.3.b_noRES,KEN,Kenya,Road Transportation no resuspension,2671.533796
749,1.A.3.b_noRES,KGZ,Kyrgyzstan,Road Transportation no resuspension,850.9954248
750,1.A.3.b_noRES,KHM,Cambodia,Road Transportation no resuspension,1113.03327
751,1.A.3.b_noRES,KIR,Kiribati,Road Transportation no resuspension,8.252798272
752,1.A.3.b_noRES,KNA,Saint Kitts and Nevis,Road Transportation no resuspension,51.34254548
753,1.A.3.b_noRES,KOR,Korea. Republic of,Road Transportation no resuspension,65998.67402
754,1.A.3.b_noRES,KWT,Kuwait,Road Transportation no resuspension,6022.05907
755,1.A.3.b_noRES,LAO,Lao People's Democratic Republic,Road Transportation no resuspension,764.2262
756,1.A.3.b_noRES,LBN,Lebanon,Road Transportation no resuspension,4001.328315
757,1.A.3.b_noRES,LBR,Liberia,Road Transportation no resuspension,181.4189635
758,1.A.3.b_noRES,LBY,Libyan Arab Jamahiriya,Road Transportation no resuspension,11120.06559
759,1.A.3.b_noRES,LCA,Saint Lucia,Road Transportation no resuspension,99.67610088
760,1.A.3.b_noRES,LKA,Sri Lanka,Road Transportation no resuspension,4555.594555
761,1.A.3.b_noRES,LSO,Lesotho,Road Transportation no resuspension,162.9304406
762,1.A.3.b_noRES,LTU,Lithuania,Road Transportation no resuspension,2801.99024
763,1.A.3.b_noRES,LUX,Luxembourg,Road Transportation no resuspension,4827.878195
764,1.A.3.b_noRES,LVA,Latvia,Road Transportation no resuspension,1917.470276
765,1.A.3.b_noRES,MAC,Macao,Road Transportation no resuspension,372.1848502
766,1.A.3.b_noRES,MAR,Morocco,Road Transportation no resuspension,8171.76135
767,1.A.3.b_noRES,MDA,Moldova. Republic of,Road Transportation no resuspension,599.15139
768,1.A.3.b_noRES,MDG,Madagascar,Road Transportation no resuspension,767.5216683
769,1.A.3.b_noRES,MDV,Maldives,Road Transportation no resuspension,160.1356158
770,1.A.3.b_noRES,MEX,Mexico,Road Transportation no resuspension,99889.12798
771,1.A.3.b_noRES,MKD,Macedonia. the former Yugoslav Republic of,Road Transportation no resuspension,965.84636
772,1.A.3.b_noRES,MLI,Mali,Road Transportation no resuspension,360.2535151
773,1.A.3.b_noRES,MLT,Malta,Road Transportation no resuspension,456.39936
774,1.A.3.b_noRES,MMR,Myanmar,Road Transportation no resuspension,3352.01679
775,1.A.3.b_noRES,MNG,Mongolia,Road Transportation no resuspension,752.154
776,1.A.3.b_noRES,MOZ,Mozambique,Road Transportation no resuspension,774.16662
777,1.A.3.b_noRES,MRT,Mauritania,Road Transportation no resuspension,472.9912389
778,1.A.3.b_noRES,MTQ,Martinique,Road Transportation no resuspension,604.7061038
779,1.A.3.b_noRES,MUS,Mauritius,Road Transportation no resuspension,725.50716
780,1.A.3.b_noRES,MWI,Malawi,Road Transportation no resuspension,309.6193161
781,1.A.3.b_noRES,MYS,Malaysia,Road Transportation no resuspension,31250.09504
782,1.A.3.b_noRES,NAM,Namibia,Road Transportation no resuspension,1042.130295
783,1.A.3.b_noRES,NCL,New Caledonia,Road Transportation no resuspension,366.8482489
784,1.A.3.b_noRES,NER,Niger,Road Transportation no resuspension,345.97767
785,1.A.3.b_noRES,NGA,Nigeria,Road Transportation no resuspension,20183.78046
786,1.A.3.b_noRES,NIC,Nicaragua,Road Transportation no resuspension,1383.646047
787,1.A.3.b_noRES,NLD,Netherlands,Road Transportation no resuspension,31181.73867
788,1.A.3.b_noRES,NOR,Norway,Road Transportation no resuspension,8877.72744
789,1.A.3.b_noRES,NPL,Nepal,Road Transportation no resuspension,825.623477
790,1.A.3.b_noRES,NZL,New Zealand,Road Transportation no resuspension,10301.02473
791,1.A.3.b_noRES,OMN,Oman,Road Transportation no resuspension,2624.91144
792,1.A.3.b_noRES,PAK,Pakistan,Road Transportation no resuspension,24367.05532
793,1.A.3.b_noRES,PAN,Panama,Road Transportation no resuspension,2327.37804
794,1.A.3.b_noRES,PER,Peru,Road Transportation no resuspension,9511.99704
795,1.A.3.b_noRES,PHL,Philippines,Road Transportation no resuspension,20642.81907
796,1.A.3.b_noRES,PLW,Palau,Road Transportation no resuspension,513.9132237
797,1.A.3.b_noRES,PNG,Papua New Guinea,Road Transportation no resuspension,615.8899986
798,1.A.3.b_noRES,POL,Poland,Road Transportation no resuspension,26275.86272
799,1.A.3.b_noRES,PRI,Puerto Rico,Road Transportation no resuspension,23.9378
800,1.A.3.b_noRES,PRK,Korea. Democratic People's Republic of,Road Transportation no resuspension,1706.138188
801,1.A.3.b_noRES,PRT,Portugal,Road Transportation no resuspension,16966.83989
802,1.A.3.b_noRES,PRY,Paraguay,Road Transportation no resuspension,2775.262194
803,1.A.3.b_noRES,PYF,French Polynesia,Road Transportation no resuspension,180.9346194
804,1.A.3.b_noRES,QAT,Qatar,Road Transportation no resuspension,2417.80404
805,1.A.3.b_noRES,REU,Reunion,Road Transportation no resuspension,877.2207208
806,1.A.3.b_noRES,ROU,Romania,Road Transportation no resuspension,8103.14464
807,1.A.3.b_noRES,RUS,Russian Federation,Road Transportation no resuspension,101662.4272
808,1.A.3.b_noRES,RWA,Rwanda,Road Transportation no resuspension,246.7915382
809,1.A.3.b_noRES,SAU,Saudi Arabia,Road Transportation no resuspension,58970.57979
810,1.A.3.b_noRES,SCG,Serbia and Montenegro,Road Transportation no resuspension,2902.296331
811,1.A.3.b_noRES,SDN,Sudan,Road Transportation no resuspension,2596.432814
812,1.A.3.b_noRES,SEN,Senegal,Road Transportation no resuspension,1068.93582
813,1.A.3.b_noRES,SGP,Singapore,Road Transportation no resuspension,5218.4667
814,1.A.3.b_noRES,SHN,Saint Helena,Road Transportation no resuspension,9.1250271
815,1.A.3.b_noRES,SLB,Solomon Islands,Road Transportation no resuspension,59.33136355
816,1.A.3.b_noRES,SLE,Sierra Leone,Road Transportation no resuspension,178.5749575
817,1.A.3.b_noRES,SLV,El Salvador,Road Transportation no resuspension,2525.188253
818,1.A.3.b_noRES,SOM,Somalia,Road Transportation no resuspension,284.1110731
819,1.A.3.b_noRES,SPM,Saint Pierre and Miquelon,Road Transportation no resuspension,18.1881366
820,1.A.3.b_noRES,STP,Sao Tome and Principe,Road Transportation no resuspension,25.5576783
821,1.A.3.b_noRES,SUR,Suriname,Road Transportation no resuspension,186.2784
822,1.A.3.b_noRES,SVK,Slovakia,Road Transportation no resuspension,4062.89052
823,1.A.3.b_noRES,SVN,Slovenia,Road Transportation no resuspension,3490.31286
824,1.A.3.b_noRES,SWE,Sweden,Road Transportation no resuspension,19937.9799
825,1.A.3.b_noRES,SWZ,Swaziland,Road Transportation no resuspension,274.2281932
826,1.A.3.b_noRES,SYC,Seychelles,Road Transportation no resuspension,354.5862665
827,1.A.3.b_noRES,SYR,Syrian Arab Republic,Road Transportation no resuspension,7692.8982
828,1.A.3.b_noRES,TCA,Turks and Caicos Islands,Road Transportation no resuspension,18.40683337
829,1.A.3.b_noRES,TCD,Chad,Road Transportation no resuspension,99.60928909
830,1.A.3.b_noRES,TGO,Togo,Road Transportation no resuspension,434.16633
831,1.A.3.b_noRES,THA,Thailand,Road Transportation no resuspension,43717.18985
832,1.A.3.b_noRES,TJK,Tajikistan,Road Transportation no resuspension,42.6888
833,1.A.3.b_noRES,TKM,Turkmenistan,Road Transportation no resuspension,3752.0469
834,1.A.3.b_noRES,TON,Tonga,Road Transportation no resuspension,25.47726337
835,1.A.3.b_noRES,TTO,Trinidad and Tobago,Road Transportation no resuspension,1637.25654
836,1.A.3.b_noRES,TUN,Tunisia,Road Transportation no resuspension,4007.898585
837,1.A.3.b_noRES,TUR,Turkey,Road Transportation no resuspension,31187.3966
838,1.A.3.b_noRES,TWN,Taiwan_Province of China,Road Transportation no resuspension,30955.20763
839,1.A.3.b_noRES,TZA,Tanzania_United Republic of,Road Transportation no resuspension,1460.14458
840,1.A.3.b_noRES,UGA,Uganda,Road Transportation no resuspension,566.7211062
841,1.A.3.b_noRES,UKR,Ukraine,Road Transportation no resuspension,19321.24716
842,1.A.3.b_noRES,URY,Uruguay,Road Transportation no resuspension,2492.514912
843,1.A.3.b_noRES,USA,United States,Road Transportation no resuspension,1445355.2372720002
844,1.A.3.b_noRES,UZB,Uzbekistan,Road Transportation no resuspension,8612.68935
845,1.A.3.b_noRES,VCT,Saint Vincent and the Grenadines,Road Transportation no resuspension,42.84953461
846,1.A.3.b_noRES,VEN,Venezuela,Road Transportation no resuspension,33716.96871
847,1.A.3.b_noRES,VGB,Virgin Islands_British,Road Transportation no resuspension,28.60765689
848,1.A.3.b_noRES,VNM,Viet Nam,Road Transportation no resuspension,10108.09899
849,1.A.3.b_noRES,VUT,Vanuatu,Road Transportation no resuspension,21.34726961
850,1.A.3.b_noRES,WSM,Samoa,Road Transportation no resuspension,47.48433554
851,1.A.3.b_noRES,YEM,Yemen,Road Transportation no resuspension,4399.03094
852,1.A.3.b_noRES,ZAF,South Africa,Road Transportation no resuspension,32722.68129
853,1.A.3.b_noRES,ZMB,Zambia,Road Transportation no resuspension,665.03664
854,1.A.3.b_noRES,ZWE,Zimbabwe,Road Transportation no resuspension,1795.00602
855,1.A.3.c,ALB,Albania,Railways,98.31596151
856,1.A.3.c,AUS,Australia,Railways,1805.609602
857,1.A.3.c,AUT,Austria,Railways,138.4230162
858,1.A.3.c,AZE,Azerbaijan,Railways,25.16794062
859,1.A.3.c,BEL,Belgium,Railways,167.6187275
860,1.A.3.c,BGD,Bangladesh,Railways,336.8956871
861,1.A.3.c,BGR,Bulgaria,Railways,119.9531615
862,1.A.3.c,BLR,Belarus,Railways,722.5610025
863,1.A.3.c,BRA,Brazil,Railways,1250.806222
864,1.A.3.c,BWA,Botswana,Railways,44.91930144
865,1.A.3.c,CAN,Canada,Railways,5830.351139
866,1.A.3.c,CHE,Switzerland,Railways,34.72326
867,1.A.3.c,CHL,Chile,Railways,57.75338439
868,1.A.3.c,CHN,China,Railways,12752.65489
869,1.A.3.c,CIV,Cote d'Ivoire,Railways,80.21334633
870,1.A.3.c,COL,Colombia,Railways,63.2589717
871,1.A.3.c,CZE,Czech Republic,Railways,328.2926845
872,1.A.3.c,DEU,Germany,Railways,1812.290285
873,1.A.3.c,DNK,Denmark,Railways,227.2794755
874,1.A.3.c,DOM,Dominican Republic,Railways,6.20939781
875,1.A.3.c,ESP,Spain,Railways,1527.82344
876,1.A.3.c,EST,Estonia,Railways,135.7364096
877,1.A.3.c,FIN,Finland,Railways,148.3629385
878,1.A.3.c,FRA,France,Railways,1152.059636
879,1.A.3.c,GBR,United Kingdom,Railways,1852.1799
880,1.A.3.c,GEO,Georgia,Railways,30.9598839
881,1.A.3.c,GHA,Ghana,Railways,80.21334633
882,1.A.3.c,GRC,Greece,Railways,126.266274
883,1.A.3.c,HRV,Croatia,Railways,85.44991923
884,1.A.3.c,HUN,Hungary,Railways,266.3767528
885,1.A.3.c,IND,India,Railways,4664.037809
886,1.A.3.c,IRL,Ireland,Railways,122.4627062
887,1.A.3.c,ITA,Italy,Railways,432.4622866
888,1.A.3.c,JPN,Japan,Railways,721.8720756
889,1.A.3.c,KAZ,Kazakhstan,Railways,867.8386479
890,1.A.3.c,KEN,Kenya,Railways,41.71077885
891,1.A.3.c,KHM,Cambodia,Railways,134.3164313
892,1.A.3.c,KOR,Korea. Republic of,Railways,975.3355721
893,1.A.3.c,LKA,Sri Lanka,Railways,68.407638
894,1.A.3.c,LTU,Lithuania,Railways,220.9660592
895,1.A.3.c,LUX,Luxembourg,Railways,24.338145
896,1.A.3.c,LVA,Latvia,Railways,205.1828111
897,1.A.3.c,MDA,Moldova. Republic of,Railways,28.40994
898,1.A.3.c,MEX,Mexico,Railways,1726.69302
899,1.A.3.c,MKD,Macedonia. the former Yugoslav Republic of,Railways,12.62664
900,1.A.3.c,MNG,Mongolia,Railways,221.7005
901,1.A.3.c,NGA,Nigeria,Railways,83.42178
902,1.A.3.c,NLD,Netherlands,Railways,113.63976
903,1.A.3.c,NOR,Norway,Railways,53.66322
904,1.A.3.c,NZL,New Zealand,Railways,243.06282
905,1.A.3.c,PAK,Pakistan,Railways,905.582433
906,1.A.3.c,PHL,Philippines,Railways,3.117387
907,1.A.3.c,POL,Poland,Railways,520.8489
908,1.A.3.c,PRT,Portugal,Railways,176.77296
909,1.A.3.c,PRY,Paraguay,Railways,29.8
910,1.A.3.c,ROU,Romania,Railways,913.4534199999999
911,1.A.3.c,RUS,Russian Federation,Railways,6529.19076
912,1.A.3.c,SCG,Serbia and Montenegro,Railways,3.15671187
913,1.A.3.c,SDN,Sudan,Railways,41.71089
914,1.A.3.c,SVN,Slovenia,Railways,34.72326
915,1.A.3.c,SWE,Sweden,Railways,75.75984
916,1.A.3.c,THA,Thailand,Railways,297.989445
917,1.A.3.c,TUR,Turkey,Railways,633.906066
918,1.A.3.c,TWN,Taiwan_Province of China,Railways,121.514367
919,1.A.3.c,UKR,Ukraine,Railways,776.53836
920,1.A.3.c,USA,United States,Railways,30856.3515
921,1.A.3.c,UZB,Uzbekistan,Railways,331.4493
922,1.A.3.c,VEN,Venezuela,Railways,36.85401
923,1.A.3.c,ZAF,South Africa,Railways,600.765117
924,1.A.3.c,ZMB,Zambia,Railways,66.557361
925,1.A.3.c,ZWE,Zimbabwe,Railways,130.179674
926,1.A.3.d,ABW,Aruba,Water-borne Navigation,2.470642917
927,1.A.3.d,AFG,Afghanistan,Water-borne Navigation,31.24859306
928,1.A.3.d,ALB,Albania,Water-borne Navigation,62.76927531
929,1.A.3.d,ARG,Argentina,Water-borne Navigation,269.6250567
930,1.A.3.d,ATG,Antigua and Barbuda,Water-borne Navigation,1.242944988
931,1.A.3.d,AUS,Australia,Water-borne Navigation,1551.572498
932,1.A.3.d,AUT,Austria,Water-borne Navigation,15.46112076
933,1.A.3.d,AZE,Azerbaijan,Water-borne Navigation,69.44640144
934,1.A.3.d,BEL,Belgium,Water-borne Navigation,912.2790401
935,1.A.3.d,BGD,Bangladesh,Water-borne Navigation,458.8198196
936,1.A.3.d,BHS,Bahamas,Water-borne Navigation,9.150550757
937,1.A.3.d,BLR,Belarus,Water-borne Navigation,3.14926482
938,1.A.3.d,BLZ,Belize,Water-borne Navigation,1.260319779
939,1.A.3.d,BMU,Bermuda,Water-borne Navigation,1.379720931
940,1.A.3.d,BRA,Brazil,Water-borne Navigation,2961.904202
941,1.A.3.d,BRB,Barbados,Water-borne Navigation,3.765867311
942,1.A.3.d,BTN,Bhutan,Water-borne Navigation,8.703409027
943,1.A.3.d,CAN,Canada,Water-borne Navigation,4689.885122
944,1.A.3.d,CHE,Switzerland,Water-borne Navigation,71.09874
945,1.A.3.d,CHL,Chile,Water-borne Navigation,1056.011907
946,1.A.3.d,CHN,China,Water-borne Navigation,37111.98305
947,1.A.3.d,CIV,Cote d'Ivoire,Water-borne Navigation,196.8908658
948,1.A.3.d,COK,Cook Islands,Water-borne Navigation,3.591351628
949,1.A.3.d,COL,Colombia,Water-borne Navigation,477.3207993
950,1.A.3.d,CRI,Costa Rica,Water-borne Navigation,147.5922985
951,1.A.3.d,CUB,Cuba,Water-borne Navigation,178.9868111
952,1.A.3.d,CYM,Cayman Islands,Water-borne Navigation,1.210243779
953,1.A.3.d,CZE,Czech Republic,Water-borne Navigation,15.78324813
954,1.A.3.d,DEU,Germany,Water-borne Navigation,871.2383082
955,1.A.3.d,DMA,Dominica,Water-borne Navigation,0.265824175
956,1.A.3.d,DNK,Denmark,Water-borne Navigation,509.1343973
957,1.A.3.d,ECU,Ecuador,Water-borne Navigation,404.2746392
958,1.A.3.d,EGY,Egypt,Water-borne Navigation,2478.947958
959,1.A.3.d,ESP,Spain,Water-borne Navigation,4330.09764
960,1.A.3.d,EST,Estonia,Water-borne Navigation,22.09666446
961,1.A.3.d,FIN,Finland,Water-borne Navigation,496.954263
962,1.A.3.d,FJI,Fiji,Water-borne Navigation,80.95596043
963,1.A.3.d,FLK,Falkland Islands (Malvinas),Water-borne Navigation,0.066058372
964,1.A.3.d,FRA,France,Water-borne Navigation,1439.235462
965,1.A.3.d,GBR,United Kingdom,Water-borne Navigation,2879.48286
966,1.A.3.d,GHA,Ghana,Water-borne Navigation,93.04743669
967,1.A.3.d,GLP,Guadeloupe,Water-borne Navigation,4.817365614
968,1.A.3.d,GRC,Greece,Water-borne Navigation,1560.857599
969,1.A.3.d,GRD,Grenada,Water-borne Navigation,0.525854588
970,1.A.3.d,GUF,French Guiana,Water-borne Navigation,1.30654093
971,1.A.3.d,HRV,Croatia,Water-borne Navigation,88.43033709
972,1.A.3.d,IDN,Indonesia,Water-borne Navigation,5123.840075
973,1.A.3.d,IND,India,Water-borne Navigation,1549.5612
974,1.A.3.d,IRL,Ireland,Water-borne Navigation,149.7347837
975,1.A.3.d,ISL,Iceland,Water-borne Navigation,15.72259044
976,1.A.3.d,ITA,Italy,Water-borne Navigation,3997.444439
977,1.A.3.d,JPN,Japan,Water-borne Navigation,14657.75511
978,1.A.3.d,KAZ,Kazakhstan,Water-borne Navigation,9.47013561
979,1.A.3.d,KEN,Kenya,Water-borne Navigation,6.22289034
980,1.A.3.d,KHM,Cambodia,Water-borne Navigation,60.76211115
981,1.A.3.d,KIR,Kiribati,Water-borne Navigation,1.92672776
982,1.A.3.d,KNA,Saint Kitts and Nevis,Water-borne Navigation,0.45564553
983,1.A.3.d,KOR,Korea. Republic of,Water-borne Navigation,4156.755216
984,1.A.3.d,LCA,Saint Lucia,Water-borne Navigation,0.88458742
985,1.A.3.d,LKA,Sri Lanka,Water-borne Navigation,38.926545
